label,keras_probability,float32_tflite_probability,int8_tflite_probability
0.000000000000000000e+00,1.824265455783832696e-22,1.824272650195288311e-22,0.000000000000000000e+00
0.000000000000000000e+00,4.382968744699586516e-22,4.383002571055202393e-22,0.000000000000000000e+00
0.000000000000000000e+00,1.938144942744994827e-23,1.938153146898409126e-23,0.000000000000000000e+00
0.000000000000000000e+00,3.091093523163655328e-22,3.091059191937060110e-22,0.000000000000000000e+00
0.000000000000000000e+00,1.156985600713589272e-20,1.156994567222182376e-20,0.000000000000000000e+00
0.000000000000000000e+00,2.043909009890832592e-20,2.043917087826502055e-20,0.000000000000000000e+00
0.000000000000000000e+00,5.418175587786897295e-21,5.418196186522854426e-21,0.000000000000000000e+00
0.000000000000000000e+00,1.905699407995439252e-20,1.905728811681276098e-20,0.000000000000000000e+00
0.000000000000000000e+00,3.126039177740732304e-22,3.126076285757713900e-22,0.000000000000000000e+00
0.000000000000000000e+00,1.610733910142418710e-19,1.610734685624242979e-19,0.000000000000000000e+00
0.000000000000000000e+00,8.467276012859946316e-20,8.467341282580155578e-20,0.000000000000000000e+00
0.000000000000000000e+00,9.535490108886250517e-21,9.535493340060518302e-21,0.000000000000000000e+00
0.000000000000000000e+00,2.558650025027433298e-22,2.558651034769391980e-22,0.000000000000000000e+00
0.000000000000000000e+00,3.446918965851719510e-21,3.446906848948215315e-21,0.000000000000000000e+00
0.000000000000000000e+00,1.549214396811253610e-22,1.549226892367992311e-22,0.000000000000000000e+00
0.000000000000000000e+00,2.459348581824285292e-19,2.459357887606176514e-19,0.000000000000000000e+00
0.000000000000000000e+00,3.596609475181211583e-22,3.596595338793790023e-22,0.000000000000000000e+00
0.000000000000000000e+00,3.081732962771175220e-22,3.081734477384113244e-22,0.000000000000000000e+00
0.000000000000000000e+00,1.546842447317080175e-20,1.546842447317080175e-20,0.000000000000000000e+00
0.000000000000000000e+00,1.485565004474379918e-20,1.485559511478124683e-20,0.000000000000000000e+00
0.000000000000000000e+00,1.372347049200142416e-19,1.372347307694083839e-19,0.000000000000000000e+00
0.000000000000000000e+00,2.961982554596659753e-20,2.961982231479232975e-20,0.000000000000000000e+00
0.000000000000000000e+00,2.509940628298647713e-20,2.509940143622507545e-20,0.000000000000000000e+00
0.000000000000000000e+00,1.551371034988609257e-18,1.551376618457743989e-18,0.000000000000000000e+00
0.000000000000000000e+00,5.280749464872085187e-19,5.280749981859968032e-19,0.000000000000000000e+00
0.000000000000000000e+00,2.218203926569151346e-18,2.218204546954610761e-18,0.000000000000000000e+00
0.000000000000000000e+00,5.798571636913669639e-20,5.798549664928648699e-20,0.000000000000000000e+00
0.000000000000000000e+00,4.454049651050103959e-20,4.454033172061338254e-20,0.000000000000000000e+00
0.000000000000000000e+00,3.583232353128063068e-20,3.583233645597770182e-20,0.000000000000000000e+00
0.000000000000000000e+00,1.707463764739516210e-19,1.707464281727399055e-19,0.000000000000000000e+00
0.000000000000000000e+00,2.672665226911910281e-18,2.672666467682829111e-18,0.000000000000000000e+00
0.000000000000000000e+00,4.265715494143290198e-17,4.265700604892264244e-17,0.000000000000000000e+00
0.000000000000000000e+00,4.005540225407393766e-18,4.005540638997700042e-18,0.000000000000000000e+00
0.000000000000000000e+00,3.080561803462977277e-20,3.080549848118186472e-20,0.000000000000000000e+00
0.000000000000000000e+00,3.173651507602867396e-18,3.173651714398020534e-18,0.000000000000000000e+00
0.000000000000000000e+00,4.935890526270791541e-18,4.935909965015186537e-18,0.000000000000000000e+00
0.000000000000000000e+00,1.010687984469956695e-16,1.010683947828567436e-16,0.000000000000000000e+00
0.000000000000000000e+00,3.058740792862501244e-16,3.058729675555068531e-16,0.000000000000000000e+00
0.000000000000000000e+00,8.341396234894321929e-16,8.341396234894321929e-16,0.000000000000000000e+00
0.000000000000000000e+00,6.403987634632462395e-18,6.404011209279920157e-18,0.000000000000000000e+00
0.000000000000000000e+00,5.942003622926901206e-17,5.942002961182411163e-17,0.000000000000000000e+00
0.000000000000000000e+00,1.252180965481036721e-17,1.252181048199097976e-17,0.000000000000000000e+00
0.000000000000000000e+00,7.691107468416820176e-17,7.691108130161310218e-17,0.000000000000000000e+00
0.000000000000000000e+00,5.444042217658958630e-17,5.444063393482639988e-17,0.000000000000000000e+00
0.000000000000000000e+00,1.968529881145738111e-17,1.968537491207373598e-17,0.000000000000000000e+00
0.000000000000000000e+00,4.846909467007543524e-17,4.846928657597754755e-17,0.000000000000000000e+00
0.000000000000000000e+00,1.411075363204491138e-16,1.411075760251185164e-16,0.000000000000000000e+00
0.000000000000000000e+00,1.467207707223441588e-16,1.467202677965317266e-16,0.000000000000000000e+00
0.000000000000000000e+00,8.967118928319080837e-17,8.967118266574590794e-17,0.000000000000000000e+00
0.000000000000000000e+00,3.966303349802304326e-15,3.966302502769357072e-15,0.000000000000000000e+00
0.000000000000000000e+00,2.262136977826945241e-17,2.262145580505315793e-17,0.000000000000000000e+00
0.000000000000000000e+00,6.891739315035785461e-17,6.891739976780275503e-17,0.000000000000000000e+00
0.000000000000000000e+00,5.783074566335780816e-16,5.783076683918148952e-16,0.000000000000000000e+00
0.000000000000000000e+00,1.718843990495953116e-16,1.718851137336445574e-16,0.000000000000000000e+00
0.000000000000000000e+00,2.424967871837257864e-15,2.424968718870205119e-15,0.000000000000000000e+00
0.000000000000000000e+00,2.741711713177385611e-16,2.741712242572977645e-16,0.000000000000000000e+00
0.000000000000000000e+00,2.019838604140646835e-16,2.019838868838442852e-16,0.000000000000000000e+00
0.000000000000000000e+00,1.372852577943167209e-15,1.372847495745483683e-15,0.000000000000000000e+00
0.000000000000000000e+00,9.547382686953681530e-16,9.547419744645123905e-16,0.000000000000000000e+00
0.000000000000000000e+00,1.001587457720096164e-13,1.001587322194824603e-13,0.000000000000000000e+00
0.000000000000000000e+00,1.541684260721737365e-13,1.541681956792120833e-13,0.000000000000000000e+00
0.000000000000000000e+00,1.895601798901531965e-14,1.895602307121300317e-14,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.960937500000000000e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.960937500000000000e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.960937500000000000e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.960937500000000000e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.960937500000000000e-01
0.000000000000000000e+00,1.457962304487678273e-13,1.457957154527358967e-13,0.000000000000000000e+00
0.000000000000000000e+00,3.455181290818593043e-13,3.455181561869136164e-13,0.000000000000000000e+00
0.000000000000000000e+00,1.984243715516531559e-12,1.984239161867407120e-12,0.000000000000000000e+00
0.000000000000000000e+00,1.227517165604957716e-13,1.227512151169909971e-13,0.000000000000000000e+00
0.000000000000000000e+00,7.081028471911388067e-13,7.081017629889663212e-13,0.000000000000000000e+00
0.000000000000000000e+00,3.891233689434780985e-12,3.891233255753911990e-12,0.000000000000000000e+00
0.000000000000000000e+00,2.049183739361026824e-11,2.049180096441727272e-11,0.000000000000000000e+00
0.000000000000000000e+00,8.004574433839728442e-12,8.004571831754514477e-12,0.000000000000000000e+00
0.000000000000000000e+00,2.551669596104200188e-12,2.551670246625503680e-12,0.000000000000000000e+00
0.000000000000000000e+00,9.589475741256237029e-11,9.589473659588065857e-11,0.000000000000000000e+00
0.000000000000000000e+00,2.088406392264374745e-10,2.088398343147446212e-10,0.000000000000000000e+00
0.000000000000000000e+00,1.123284937287749585e-10,1.123285006676688624e-10,0.000000000000000000e+00
0.000000000000000000e+00,3.401215975529225943e-10,3.401217085752250568e-10,0.000000000000000000e+00
0.000000000000000000e+00,2.008647470574942417e-08,2.008648181117678178e-08,0.000000000000000000e+00
0.000000000000000000e+00,8.681319552117372496e-10,8.681336205462741873e-10,0.000000000000000000e+00
0.000000000000000000e+00,3.826033267984030317e-09,3.826047922927955369e-09,0.000000000000000000e+00
0.000000000000000000e+00,1.257771131690788025e-08,1.257773529772521215e-08,0.000000000000000000e+00
0.000000000000000000e+00,9.954572277592887986e-09,9.954555402202913683e-09,0.000000000000000000e+00
0.000000000000000000e+00,1.681152106414174341e-08,1.681149086607547360e-08,0.000000000000000000e+00
0.000000000000000000e+00,4.923935748024632630e-08,4.923936458567368391e-08,0.000000000000000000e+00
0.000000000000000000e+00,1.956355788479413604e-07,1.956355788479413604e-07,0.000000000000000000e+00
0.000000000000000000e+00,4.256688868053970509e-08,4.256689933868074149e-08,0.000000000000000000e+00
0.000000000000000000e+00,1.390845660864670208e-08,1.390845660864670208e-08,0.000000000000000000e+00
0.000000000000000000e+00,8.151275778800481930e-07,8.151267820721841417e-07,0.000000000000000000e+00
0.000000000000000000e+00,1.391154285101947607e-07,1.391153858776306151e-07,0.000000000000000000e+00
0.000000000000000000e+00,1.175080868165423453e-07,1.175085486693205894e-07,0.000000000000000000e+00
0.000000000000000000e+00,4.604432035648642341e-07,4.604432035648642341e-07,0.000000000000000000e+00
0.000000000000000000e+00,3.841820216621272266e-06,3.841816123895114288e-06,0.000000000000000000e+00
0.000000000000000000e+00,1.456659219911671244e-06,1.456659447285346687e-06,0.000000000000000000e+00
0.000000000000000000e+00,1.078851369129552040e-06,1.078853415492631029e-06,0.000000000000000000e+00
0.000000000000000000e+00,1.000076281343353912e-06,1.000073325485573150e-06,0.000000000000000000e+00
0.000000000000000000e+00,6.972673531890904997e-07,6.972689448048186023e-07,0.000000000000000000e+00
0.000000000000000000e+00,4.461910521058598533e-06,4.461893240659264848e-06,0.000000000000000000e+00
0.000000000000000000e+00,3.587602122934185900e-06,3.587595301723922603e-06,0.000000000000000000e+00
0.000000000000000000e+00,2.460845571761183237e-08,2.460845038854131417e-08,0.000000000000000000e+00
0.000000000000000000e+00,1.892693830995995086e-06,1.892695877359074075e-06,0.000000000000000000e+00
0.000000000000000000e+00,7.277339477695932146e-07,7.277341751432686578e-07,0.000000000000000000e+00
0.000000000000000000e+00,1.219912974192993715e-06,1.219911951011454221e-06,0.000000000000000000e+00
0.000000000000000000e+00,1.659101826589903794e-06,1.659106146689737216e-06,0.000000000000000000e+00
0.000000000000000000e+00,1.842451808897749288e-07,1.842452235223390744e-07,0.000000000000000000e+00
0.000000000000000000e+00,1.931071977878673351e-07,1.931072119987220503e-07,0.000000000000000000e+00
0.000000000000000000e+00,1.918678890433511697e-06,1.918677071444108151e-06,0.000000000000000000e+00
0.000000000000000000e+00,9.379201060255581979e-08,9.379200349712846219e-08,0.000000000000000000e+00
0.000000000000000000e+00,2.451676905934618844e-08,2.451667135972002143e-08,0.000000000000000000e+00
0.000000000000000000e+00,2.823594469347767699e-09,2.823584255295941148e-09,0.000000000000000000e+00
0.000000000000000000e+00,2.818237554436109349e-08,2.818242705870943610e-08,0.000000000000000000e+00
0.000000000000000000e+00,6.361700144452697714e-08,6.361700144452697714e-08,0.000000000000000000e+00
0.000000000000000000e+00,8.399839712680545745e-10,8.399839712680545745e-10,0.000000000000000000e+00
0.000000000000000000e+00,8.368779280676363896e-11,8.368795934021733274e-11,0.000000000000000000e+00
0.000000000000000000e+00,6.807957753096616216e-09,6.807956420828986666e-09,0.000000000000000000e+00
0.000000000000000000e+00,1.045941333543964902e-09,1.045939335142520576e-09,0.000000000000000000e+00
0.000000000000000000e+00,1.087744117000966071e-08,1.087740386651603330e-08,0.000000000000000000e+00
0.000000000000000000e+00,6.541772679113933009e-11,6.541798353021377466e-11,0.000000000000000000e+00
0.000000000000000000e+00,5.481221379555201167e-12,5.481221813236070162e-12,0.000000000000000000e+00
0.000000000000000000e+00,1.466160665097859805e-10,1.466158028318176321e-10,0.000000000000000000e+00
0.000000000000000000e+00,5.364899930554445362e-12,5.364891256937065478e-12,0.000000000000000000e+00
0.000000000000000000e+00,4.963463667850831484e-12,4.963473642510818351e-12,0.000000000000000000e+00
0.000000000000000000e+00,2.905429369315370991e-12,2.905441078698833834e-12,0.000000000000000000e+00
0.000000000000000000e+00,1.241679068592071999e-12,1.241679285432506497e-12,0.000000000000000000e+00
0.000000000000000000e+00,2.375950185293934647e-13,2.375950456344477768e-13,0.000000000000000000e+00
0.000000000000000000e+00,3.233421898827561203e-14,3.233414444937625365e-14,0.000000000000000000e+00
0.000000000000000000e+00,1.135468079288418433e-14,1.135472737969628332e-14,0.000000000000000000e+00
0.000000000000000000e+00,7.104701619771794374e-14,7.104688744870996109e-14,0.000000000000000000e+00
0.000000000000000000e+00,2.814192640111291312e-15,2.814182687474161074e-15,0.000000000000000000e+00
0.000000000000000000e+00,1.004339332240453825e-14,1.004343397998600645e-14,0.000000000000000000e+00
0.000000000000000000e+00,1.687695020899122184e-14,1.687698070217732299e-14,0.000000000000000000e+00
0.000000000000000000e+00,7.801543597610056252e-15,7.801541056511214489e-15,0.000000000000000000e+00
0.000000000000000000e+00,1.712854938163273178e-16,1.712855467558865212e-16,0.000000000000000000e+00
0.000000000000000000e+00,4.763093902515505400e-16,4.763093373119913366e-16,0.000000000000000000e+00
0.000000000000000000e+00,2.139951482568777354e-17,2.139951648004899864e-17,0.000000000000000000e+00
0.000000000000000000e+00,6.398399003890707128e-16,6.398426003065900858e-16,0.000000000000000000e+00
0.000000000000000000e+00,5.209310329733478784e-16,5.209309800337886751e-16,0.000000000000000000e+00
0.000000000000000000e+00,2.934030146804780478e-17,2.934041396461111199e-17,0.000000000000000000e+00
0.000000000000000000e+00,1.220061211423357635e-17,1.220061376859480146e-17,0.000000000000000000e+00
0.000000000000000000e+00,5.096109620658025130e-18,5.096110861428943960e-18,0.000000000000000000e+00
0.000000000000000000e+00,1.616164092369887914e-18,1.616163782177158207e-18,0.000000000000000000e+00
0.000000000000000000e+00,6.153598848291136231e-20,6.153621466511010728e-20,0.000000000000000000e+00
0.000000000000000000e+00,3.210289611679525512e-18,3.210277824355796632e-18,0.000000000000000000e+00
0.000000000000000000e+00,1.076838843317104662e-19,1.076839037187560729e-19,0.000000000000000000e+00
0.000000000000000000e+00,2.328429413805810488e-19,2.328429155311869065e-19,0.000000000000000000e+00
0.000000000000000000e+00,1.950572017521880332e-20,1.950572179080593721e-20,0.000000000000000000e+00
0.000000000000000000e+00,6.256082891115405101e-21,6.256106317128846545e-21,0.000000000000000000e+00
0.000000000000000000e+00,9.365909197583643434e-21,9.365912428757911219e-21,0.000000000000000000e+00
0.000000000000000000e+00,6.260517778772136245e-22,6.260520303127032952e-22,0.000000000000000000e+00
0.000000000000000000e+00,3.049340693172117616e-22,3.049318731284516263e-22,0.000000000000000000e+00
0.000000000000000000e+00,1.256680791783783714e-22,1.256680791783783714e-22,0.000000000000000000e+00
0.000000000000000000e+00,2.099130785344886546e-23,2.099147351423896187e-23,0.000000000000000000e+00
0.000000000000000000e+00,1.152482079633749004e-23,1.152490914875887479e-23,0.000000000000000000e+00
0.000000000000000000e+00,4.588366856729133232e-24,4.588369223311848895e-24,0.000000000000000000e+00
0.000000000000000000e+00,1.320207831478713264e-24,1.320208127301552722e-24,0.000000000000000000e+00
0.000000000000000000e+00,4.477872786064249703e-25,4.477872786064249703e-25,0.000000000000000000e+00
0.000000000000000000e+00,8.530437994351995133e-26,8.530437994351995133e-26,0.000000000000000000e+00
0.000000000000000000e+00,2.433750030919045585e-25,2.433769505922643229e-25,0.000000000000000000e+00
0.000000000000000000e+00,4.518502820468625034e-26,4.518537949430810657e-26,0.000000000000000000e+00
0.000000000000000000e+00,8.761653896044251448e-27,8.761691644271161438e-27,0.000000000000000000e+00
1.000000000000000000e+00,9.994572997093200684e-01,9.994572997093200684e-01,9.960937500000000000e-01
1.000000000000000000e+00,9.994572997093200684e-01,9.994572997093200684e-01,9.960937500000000000e-01
1.000000000000000000e+00,9.994572997093200684e-01,9.994572997093200684e-01,9.960937500000000000e-01
1.000000000000000000e+00,9.994572997093200684e-01,9.994572997093200684e-01,9.960937500000000000e-01
1.000000000000000000e+00,9.994572997093200684e-01,9.994572997093200684e-01,9.960937500000000000e-01
0.000000000000000000e+00,9.527672935087090369e-29,9.527674138793305611e-29,0.000000000000000000e+00
0.000000000000000000e+00,1.278819890485555090e-29,1.278820341875385806e-29,0.000000000000000000e+00
0.000000000000000000e+00,5.509946542824021322e-29,5.509947144677128943e-29,0.000000000000000000e+00
0.000000000000000000e+00,3.805519907826638138e-29,3.805551204188234431e-29,0.000000000000000000e+00
0.000000000000000000e+00,5.505510734957577564e-30,5.505511111115769827e-30,0.000000000000000000e+00
0.000000000000000000e+00,7.403896871874537839e-30,7.403954800236146362e-30,0.000000000000000000e+00
0.000000000000000000e+00,7.654265507695724922e-30,7.654208331650500926e-30,0.000000000000000000e+00
0.000000000000000000e+00,1.516730862871642927e-30,1.516742805894247282e-30,0.000000000000000000e+00
0.000000000000000000e+00,7.607947080612308031e-31,7.607890656883468561e-31,0.000000000000000000e+00
0.000000000000000000e+00,1.954561601349536409e-30,1.954562165586824803e-30,0.000000000000000000e+00
0.000000000000000000e+00,9.589828087560548043e-32,9.589903906946176080e-32,0.000000000000000000e+00
0.000000000000000000e+00,1.865218364804271595e-31,1.865233176033091955e-31,0.000000000000000000e+00
0.000000000000000000e+00,1.282189035970153091e-31,1.282199380320440328e-31,0.000000000000000000e+00
0.000000000000000000e+00,3.255464013677152972e-32,3.255490168426458768e-32,0.000000000000000000e+00
0.000000000000000000e+00,4.518109809542992581e-32,4.518145074373517250e-32,0.000000000000000000e+00
0.000000000000000000e+00,8.320418203326489285e-32,8.320481092274258278e-32,0.000000000000000000e+00
0.000000000000000000e+00,1.619583333061882536e-32,1.619584067745851800e-32,0.000000000000000000e+00
0.000000000000000000e+00,5.276987362725165037e-33,5.276987362725165037e-33,0.000000000000000000e+00
0.000000000000000000e+00,1.010220579780643148e-32,1.010220947122627780e-32,0.000000000000000000e+00
0.000000000000000000e+00,1.108667772484528937e-33,1.108668323497505885e-33,0.000000000000000000e+00
0.000000000000000000e+00,6.255732611894602909e-33,6.255734815946510701e-33,0.000000000000000000e+00
0.000000000000000000e+00,4.403338288016947675e-33,4.403339757384886203e-33,0.000000000000000000e+00
0.000000000000000000e+00,9.101302663794985807e-34,9.101375213836950620e-34,0.000000000000000000e+00
0.000000000000000000e+00,1.095890093789792977e-32,1.095898689592233365e-32,0.000000000000000000e+00
0.000000000000000000e+00,1.686755231232294386e-33,1.686755231232294386e-33,0.000000000000000000e+00
0.000000000000000000e+00,3.344520567721403369e-33,3.344547016344296871e-33,0.000000000000000000e+00
0.000000000000000000e+00,8.769215407783112207e-34,8.769216326138073787e-34,0.000000000000000000e+00
0.000000000000000000e+00,2.654468098577280458e-33,2.654468649590257406e-33,0.000000000000000000e+00
0.000000000000000000e+00,3.679645145015458292e-34,3.679645604192939082e-34,0.000000000000000000e+00
0.000000000000000000e+00,3.887962259024101211e-34,3.887993023915314138e-34,0.000000000000000000e+00
0.000000000000000000e+00,3.888169807245418271e-34,3.888200572136631198e-34,0.000000000000000000e+00
0.000000000000000000e+00,1.148355400504166419e-33,1.148364492218286060e-33,0.000000000000000000e+00
0.000000000000000000e+00,3.211171386538169178e-33,3.211172121222138442e-33,0.000000000000000000e+00
0.000000000000000000e+00,1.463422416671094876e-33,1.463433804272618467e-33,0.000000000000000000e+00
0.000000000000000000e+00,3.384615945343982332e-33,3.384642761308860466e-33,0.000000000000000000e+00
0.000000000000000000e+00,4.991594874925279806e-34,4.991596711635202966e-34,0.000000000000000000e+00
0.000000000000000000e+00,1.087240806356442586e-33,1.087241173698427218e-33,0.000000000000000000e+00
0.000000000000000000e+00,1.209873519822008466e-33,1.209864611778881141e-33,0.000000000000000000e+00
0.000000000000000000e+00,6.199403381780679682e-34,6.199452513771124207e-34,0.000000000000000000e+00
0.000000000000000000e+00,1.602418654348580104e-33,1.602431143976057591e-33,0.000000000000000000e+00
0.000000000000000000e+00,4.714192258962132127e-33,4.714193360988086023e-33,0.000000000000000000e+00
0.000000000000000000e+00,8.981212140534065439e-34,8.981282853866107092e-34,0.000000000000000000e+00
0.000000000000000000e+00,1.766760295104220853e-33,1.766760478775213169e-33,0.000000000000000000e+00
0.000000000000000000e+00,1.778661991735304198e-33,1.778662175406296514e-33,0.000000000000000000e+00
0.000000000000000000e+00,7.182802394717923759e-33,7.182803129401893023e-33,0.000000000000000000e+00
0.000000000000000000e+00,2.354420961477983779e-33,2.354422063503937675e-33,0.000000000000000000e+00
0.000000000000000000e+00,5.345467990184225187e-33,5.345508397802534703e-33,0.000000000000000000e+00
0.000000000000000000e+00,5.278678605222410603e-33,5.278678605222410603e-33,0.000000000000000000e+00
0.000000000000000000e+00,1.835544420510983933e-31,1.835545008258159344e-31,0.000000000000000000e+00
0.000000000000000000e+00,9.424340082673466321e-33,9.424345225461251168e-33,0.000000000000000000e+00
0.000000000000000000e+00,6.219306686824909569e-32,6.219261430292402911e-32,0.000000000000000000e+00
0.000000000000000000e+00,4.753144321391742563e-32,4.753181349463793465e-32,0.000000000000000000e+00
0.000000000000000000e+00,3.349974053356852593e-32,3.350001383600509211e-32,0.000000000000000000e+00
0.000000000000000000e+00,2.196263376096828306e-32,2.196280273828121376e-32,0.000000000000000000e+00
0.000000000000000000e+00,3.205593783392952506e-31,3.205594488689563000e-31,0.000000000000000000e+00
0.000000000000000000e+00,2.385223799117923317e-30,2.385206871999271476e-30,0.000000000000000000e+00
0.000000000000000000e+00,7.032904083907563166e-30,7.032850669444261801e-30,0.000000000000000000e+00
0.000000000000000000e+00,2.232527082946108170e-31,2.232544950460240669e-31,0.000000000000000000e+00
0.000000000000000000e+00,1.632113532726887972e-30,1.632113720805984104e-30,0.000000000000000000e+00
0.000000000000000000e+00,3.141256250425554803e-30,3.141280888787148039e-30,0.000000000000000000e+00
0.000000000000000000e+00,4.470131549171384096e-29,4.470132451951045527e-29,0.000000000000000000e+00
0.000000000000000000e+00,3.229925049438024032e-29,3.229951230048205546e-29,0.000000000000000000e+00
0.000000000000000000e+00,1.389974455743378311e-28,1.389975177967107456e-28,0.000000000000000000e+00
0.000000000000000000e+00,5.176076355461664430e-29,5.176076957314772051e-29,0.000000000000000000e+00
0.000000000000000000e+00,3.325396923640509972e-27,3.325398079198476604e-27,0.000000000000000000e+00
0.000000000000000000e+00,7.214647683023790449e-28,7.214648645988762643e-28,0.000000000000000000e+00
0.000000000000000000e+00,9.621139037511932070e-28,9.621178519075792008e-28,0.000000000000000000e+00
0.000000000000000000e+00,1.106718886951608914e-27,1.106715227684714578e-27,0.000000000000000000e+00
0.000000000000000000e+00,2.470802796822397399e-26,2.470812503509317111e-26,0.000000000000000000e+00
0.000000000000000000e+00,4.257681677745643680e-26,4.257682294043225884e-26,0.000000000000000000e+00
0.000000000000000000e+00,5.071343938418496554e-26,5.071344862864869860e-26,0.000000000000000000e+00
0.000000000000000000e+00,7.853691480095190815e-26,7.853693945285519631e-26,0.000000000000000000e+00
0.000000000000000000e+00,4.619081846327205395e-25,4.619099595697572867e-25,0.000000000000000000e+00
0.000000000000000000e+00,5.044604758478931714e-25,5.044643215448061239e-25,0.000000000000000000e+00
0.000000000000000000e+00,2.623733128356652029e-25,2.623734114432783555e-25,0.000000000000000000e+00
0.000000000000000000e+00,3.315206097992122196e-24,3.315194265078543880e-24,0.000000000000000000e+00
0.000000000000000000e+00,4.342886359229290504e-24,4.342904897460563198e-24,0.000000000000000000e+00
0.000000000000000000e+00,4.604234004976748663e-25,4.604269010679417845e-25,0.000000000000000000e+00
0.000000000000000000e+00,8.358881381109477253e-24,8.358850615534173633e-24,0.000000000000000000e+00
0.000000000000000000e+00,2.499598390463048852e-23,2.499607541249549416e-23,0.000000000000000000e+00
0.000000000000000000e+00,7.134451463496099329e-22,7.134480241141921792e-22,0.000000000000000000e+00
0.000000000000000000e+00,4.853633705448692317e-22,4.853670056159204901e-22,0.000000000000000000e+00
0.000000000000000000e+00,9.115953432215053110e-22,9.115988773183607011e-22,0.000000000000000000e+00
0.000000000000000000e+00,9.204287678244550140e-22,9.204289697728467506e-22,0.000000000000000000e+00
0.000000000000000000e+00,8.781317878913830890e-22,8.781354229624343474e-22,0.000000000000000000e+00
0.000000000000000000e+00,2.585912482358955016e-20,2.585922337440471761e-20,0.000000000000000000e+00
0.000000000000000000e+00,1.755290992328162813e-20,1.755291638563016371e-20,0.000000000000000000e+00
0.000000000000000000e+00,1.418899093864007566e-20,1.418899578540147733e-20,0.000000000000000000e+00
0.000000000000000000e+00,1.388735565086349277e-19,1.388735952827261412e-19,0.000000000000000000e+00
0.000000000000000000e+00,4.115368045564568040e-19,4.115383296707111986e-19,0.000000000000000000e+00
0.000000000000000000e+00,3.274119003647179893e-18,3.274119417237486169e-18,0.000000000000000000e+00
0.000000000000000000e+00,2.233077978151350182e-19,2.233077978151350182e-19,0.000000000000000000e+00
0.000000000000000000e+00,4.298596667954824346e-18,4.298613211567075407e-18,0.000000000000000000e+00
0.000000000000000000e+00,2.215947543294229197e-17,2.215947377858106687e-17,0.000000000000000000e+00
0.000000000000000000e+00,4.140837823776282725e-16,4.140837294380690691e-16,0.000000000000000000e+00
1.000000000000000000e+00,9.999995231628417969e-01,9.999995231628417969e-01,9.960937500000000000e-01
1.000000000000000000e+00,9.999997019767761230e-01,9.999997019767761230e-01,9.960937500000000000e-01
1.000000000000000000e+00,9.999998807907104492e-01,9.999998807907104492e-01,9.960937500000000000e-01
1.000000000000000000e+00,9.999997615814208984e-01,9.999997615814208984e-01,9.960937500000000000e-01
1.000000000000000000e+00,9.999997615814208984e-01,9.999997615814208984e-01,9.960937500000000000e-01
0.000000000000000000e+00,9.281500103601740721e-16,9.281535043710814961e-16,0.000000000000000000e+00
0.000000000000000000e+00,4.276923460571138702e-14,4.276909230417624830e-14,0.000000000000000000e+00
0.000000000000000000e+00,3.699646790094809901e-14,3.699655260424282444e-14,0.000000000000000000e+00
0.000000000000000000e+00,3.452993912935603538e-13,3.453007465462759606e-13,0.000000000000000000e+00
0.000000000000000000e+00,4.083206483432993972e-13,4.083205670281364608e-13,0.000000000000000000e+00
0.000000000000000000e+00,1.598275548367333876e-12,1.598278367292982338e-12,0.000000000000000000e+00
0.000000000000000000e+00,6.285690284241196579e-12,6.285689416879458591e-12,0.000000000000000000e+00
0.000000000000000000e+00,2.888484243457334344e-11,2.888473835116478483e-11,0.000000000000000000e+00
0.000000000000000000e+00,4.442347600885909742e-10,4.442347878441665898e-10,0.000000000000000000e+00
0.000000000000000000e+00,6.186898771076698722e-10,6.186900436411235660e-10,0.000000000000000000e+00
0.000000000000000000e+00,3.597351028172823817e-10,3.597351583284336130e-10,0.000000000000000000e+00
0.000000000000000000e+00,1.316840414489206523e-09,1.316848075028076437e-09,0.000000000000000000e+00
0.000000000000000000e+00,1.665436677456000325e-09,1.665433235764623987e-09,0.000000000000000000e+00
0.000000000000000000e+00,2.611781457773076909e-09,2.611776794836373483e-09,0.000000000000000000e+00
0.000000000000000000e+00,3.756936539645039375e-09,3.756950750499754577e-09,0.000000000000000000e+00
0.000000000000000000e+00,1.272497751614309891e-08,1.272495442350418671e-08,0.000000000000000000e+00
0.000000000000000000e+00,4.964514843663891952e-08,4.964514843663891952e-08,0.000000000000000000e+00
0.000000000000000000e+00,7.984824179629868013e-08,7.984811389860624331e-08,0.000000000000000000e+00
0.000000000000000000e+00,4.188088986722959817e-09,4.188080549027972665e-09,0.000000000000000000e+00
0.000000000000000000e+00,4.981189150043974223e-08,4.981179912988409342e-08,0.000000000000000000e+00
0.000000000000000000e+00,8.976843446362181567e-08,8.976844867447653087e-08,0.000000000000000000e+00
0.000000000000000000e+00,1.218060141638943605e-08,1.218057921192894355e-08,0.000000000000000000e+00
0.000000000000000000e+00,1.620196599105838686e-08,1.620196599105838686e-08,0.000000000000000000e+00
0.000000000000000000e+00,6.322060244201566093e-07,6.322061949504131917e-07,0.000000000000000000e+00
