timestamp_ms,temperature_c,humidity_percent,light_raw,anomaly
164998,23.87,50.41,851.45,0
165098,23.91,49.62,846.8,0
165198,23.81,50.15,846.64,0
165298,24.03,49.51,840.87,0
165398,23.85,50.09,847.35,0
165498,23.69,50.18,855.8,0
165598,23.96,50.42,844.16,0
165698,23.64,49.82,835.69,0
165798,23.97,50.38,845.77,0
165898,23.71,50.09,825.04,0
165998,23.57,50.58,844.36,0
166098,23.61,49.89,819.03,0
166198,23.61,49.86,831.2,0
166298,23.69,49.88,822.16,0
166398,23.49,50.73,815.11,0
166498,23.56,50.45,831.65,0
166598,23.54,50.68,827.87,0
166698,23.75,50.19,821.47,0
166798,23.4,50.31,792.22,0
166898,23.55,50.5,785.7,0
166998,23.44,50.65,803.46,0
167098,23.45,50.44,792.09,0
167198,23.48,49.98,785.14,0
167298,23.61,50.49,778.76,0
167398,23.34,50.43,754.24,0
167498,23.41,50.16,771.2,0
167598,23.57,49.92,751.9,0
167698,23.32,50.65,762.27,0
167798,23.47,50.49,747.67,0
167898,23.3,50.71,746.99,0
167998,23.46,50.0,721.43,0
168098,23.22,50.11,711.77,0
168198,23.06,50.54,707.49,0
168298,23.4,50.85,700.16,0
168398,23.18,50.34,699.4,0
168498,23.19,50.91,688.69,0
168598,23.17,50.35,685.6,0
168698,23.21,50.12,655.55,0
168798,23.17,50.27,648.8,0
168898,23.29,50.42,642.01,0
168998,23.03,51.17,656.78,0
169098,23.02,50.93,628.64,0
169198,23.25,50.87,619.22,0
169298,22.95,50.57,618.91,0
169398,23.19,50.35,599.12,0
169498,23.02,50.35,594.84,0
169598,23.05,50.26,600.17,0
169698,22.96,51.21,576.03,0
169798,22.8,51.29,555.64,0
169898,22.99,50.88,565.07,0
169998,23.04,51.05,564.73,0
170098,22.77,50.44,541.47,0
170198,22.87,50.64,532.32,0
170298,22.74,50.55,509.55,0
170398,22.86,50.9,515.8,0
170498,23.06,50.24,506.98,0
170598,23.06,50.54,493.01,0
170698,22.69,50.81,469.93,0
170798,22.95,51.07,482.24,0
170898,22.71,50.74,475.04,0
170998,22.91,50.52,449.99,0
171098,22.88,20.3,448.61,1
171198,22.83,20.94,442.86,1
171298,22.99,20.23,445.37,1
171398,22.76,20.94,434.9,1
171498,22.72,20.65,423.38,1
171598,22.89,50.77,392.77,0
171698,22.87,50.56,387.85,0
171798,22.98,50.34,381.98,0
171898,22.62,51.0,395.74,0
171998,22.95,50.31,362.39,0
172098,22.76,50.93,380.32,0
172198,22.68,51.39,356.34,0
172298,22.67,50.91,359.05,0
172398,22.97,50.48,338.11,0
172498,22.61,51.11,348.35,0
172598,22.71,51.27,326.45,0
172698,22.79,50.63,313.46,0
172798,22.82,51.03,305.41,0
172898,22.95,50.31,301.67,0
172998,22.61,50.68,298.6,0
173098,22.9,50.54,303.56,0
173198,22.66,51.15,300.3,0
173298,22.86,51.07,299.39,0
173398,22.8,50.41,291.25,0
173498,22.81,51.13,277.6,0
173598,22.74,50.81,285.44,0
173698,22.94,50.65,263.02,0
173798,22.74,50.45,259.11,0
173898,22.68,51.03,256.12,0
173998,22.73,51.33,249.97,0
174098,22.77,51.09,269.82,0
174198,22.78,50.75,246.13,0
174298,22.94,50.68,261.54,0
174398,22.73,50.55,256.75,0
174498,22.98,50.85,253.31,0
174598,22.96,51.18,241.98,0
174698,22.9,51.13,261.13,0
174798,23.0,50.53,256.15,0
174898,23.07,50.73,250.18,0
174998,23.14,50.35,236.82,0
175098,23.03,50.9,236.13,0
175198,23.1,50.67,251.92,0
175298,23.04,50.85,239.95,0
175398,22.84,50.78,252.41,0
175498,22.88,51.04,243.37,0
175598,23.18,50.26,250.94,0
175698,23.2,50.81,259.51,0
175798,22.91,50.92,271.32,0
175898,23.13,50.15,272.69,0
175998,23.21,50.4,265.82,0
176098,23.12,50.51,264.27,0
176198,23.01,50.89,266.55,0
176298,23.26,50.56,261.55,0
176398,23.33,50.42,271.03,0
176498,23.16,50.29,278.83,0
176598,23.3,50.78,273.28,0
176698,23.2,50.78,297.77,0
176798,23.19,50.72,306.88,0
176898,23.22,51.01,316.65,0
176998,23.39,49.93,295.32,0
177098,23.44,50.56,311.72,0
177198,23.48,49.91,317.55,0
177298,23.53,50.2,316.0,0
177398,23.37,50.88,342.46,0
177498,23.58,50.52,328.34,0
177598,23.61,50.47,359.03,0
177698,23.53,50.76,344.54,0
177798,23.3,50.49,361.33,0
177898,23.46,50.15,364.58,0
177998,23.53,50.31,387.19,0
178098,23.44,50.24,390.7,0
178198,23.58,50.1,379.15,0
178298,23.55,49.93,388.36,0
178398,23.49,50.63,416.49,0
178498,23.78,50.61,402.36,0
178598,23.62,50.28,414.37,0
178698,23.82,49.67,420.65,0
178798,23.79,49.75,431.09,0
178898,23.74,50.09,450.33,0
178998,23.81,50.55,444.53,0
179098,23.73,50.14,469.18,0
179198,23.81,50.56,482.11,0
179298,23.94,50.26,471.14,0
179398,23.76,50.02,506.33,0
179498,23.9,49.96,512.58,0
179598,23.81,50.04,525.57,0
179698,23.76,49.86,518.23,0
179798,23.97,50.33,521.27,0
179898,23.97,49.58,542.01,0
179998,24.11,49.79,555.85,0
180098,24.09,50.16,551.45,0
180198,24.25,49.7,572.0,0
180298,24.0,50.14,576.75,0
180398,23.99,49.89,596.62,0
180498,24.23,50.27,587.41,0
180598,23.96,50.15,597.6,0
180698,24.01,50.0,625.59,0
180798,24.37,49.74,626.61,0
180898,24.16,50.05,629.44,0
180998,24.45,49.43,631.44,0
181098,24.44,50.17,1023.0,1
181198,24.47,49.73,1023.0,1
181298,24.35,49.67,1023.0,1
181398,24.3,49.45,1023.0,1
181498,24.29,50.01,1023.0,1
181598,24.23,49.8,705.64,0
181698,24.29,49.36,703.55,0
181798,24.61,49.88,721.76,0
181898,24.57,49.65,712.46,0
181998,24.49,49.2,720.69,0
182098,24.46,49.33,733.48,0
182198,24.51,50.01,743.3,0
182298,24.47,49.3,752.35,0
182398,24.6,49.19,763.46,0
182498,24.74,49.85,774.09,0
182598,24.42,49.89,761.45,0
182698,24.49,49.79,780.56,0
182798,24.63,50.0,778.65,0
182898,24.86,49.53,772.53,0
182998,24.59,49.69,802.17,0
183098,24.91,49.75,794.73,0
183198,24.82,49.58,798.77,0
183298,24.91,48.98,795.36,0
183398,24.6,49.79,815.39,0
183498,24.62,49.51,804.37,0
183598,24.62,49.65,832.52,0
183698,24.7,49.65,833.29,0
183798,24.89,49.66,834.87,0
183898,24.88,49.62,833.87,0
183998,24.77,49.66,843.76,0
184098,24.87,49.52,830.75,0
184198,24.95,49.45,839.73,0
184298,25.04,49.7,845.08,0
184398,25.13,49.41,834.56,0
184498,24.87,49.18,852.05,0
184598,24.91,49.78,842.97,0
184698,25.15,49.4,847.98,0
184798,24.87,49.03,861.18,0
184898,25.21,48.9,855.92,0
184998,24.87,49.13,839.43,0
185098,24.94,49.74,864.03,0
185198,24.96,49.24,847.96,0
185298,25.1,49.3,856.08,0
185398,25.12,48.97,840.53,0
185498,25.04,49.68,835.87,0
185598,25.02,49.59,854.29,0
185698,24.95,49.57,850.41,0
185798,25.25,48.85,829.65,0
185898,25.28,49.05,828.32,0
185998,25.02,49.69,838.48,0
186098,25.23,48.66,837.64,0
186198,25.03,48.88,815.91,0
186298,25.03,49.77,811.47,0
186398,25.07,49.18,822.71,0
186498,25.31,49.43,821.64,0
186598,25.36,49.38,805.49,0
186698,25.03,49.52,799.03,0
186798,25.25,48.92,792.18,0
186898,25.38,49.37,783.41,0
186998,25.39,48.63,807.37,0
187098,25.23,49.57,775.09,0
187198,25.36,48.75,791.22,0
187298,25.12,49.67,784.99,0
187398,25.1,48.91,756.77,0
187498,25.04,49.05,765.59,0
187598,25.18,48.92,766.32,0
187698,25.39,48.92,759.71,0
187798,25.05,48.8,731.07,0
187898,25.21,49.48,726.22,0
187998,25.06,49.41,713.28,0
188098,25.06,48.98,727.18,0
188198,25.36,48.64,707.57,0
188298,25.13,48.85,694.22,0
188398,25.07,49.48,708.35,0
188498,25.35,49.4,694.25,0
188598,24.98,49.3,687.45,0
188698,24.97,49.55,674.57,0
188798,25.01,49.11,671.56,0
188898,25.25,49.09,641.94,0
188998,25.14,49.44,641.53,0
189098,25.15,48.72,642.54,0
189198,25.08,48.97,624.79,0
189298,25.27,48.87,605.27,0
189398,24.94,49.22,620.42,0
189498,25.02,49.62,593.91,0
189598,24.93,49.56,597.77,0
189698,25.22,49.39,573.18,0
189798,25.24,48.84,583.7,0
189898,25.04,48.81,561.54,0
189998,25.07,48.82,548.35,0
190098,25.16,48.87,553.09,0
190198,25.1,49.28,541.04,0
190298,25.04,49.06,524.57,0
190398,25.15,49.43,509.67,0
190498,24.8,49.32,494.75,0
190598,25.01,48.84,504.24,0
190698,25.03,49.49,497.83,0
190798,25.0,49.15,483.12,0
190898,24.99,49.43,477.72,0
190998,25.07,49.54,450.7,0
191098,32.81,49.39,457.58,1
191198,32.73,49.01,436.0,1
191298,33.02,48.81,422.92,1
191398,32.63,49.43,413.51,1
191498,32.65,49.06,409.5,1
191598,24.73,49.44,413.9,0
191698,24.89,49.83,385.46,0
191798,24.88,49.19,375.6,0
191898,24.86,49.77,377.65,0
191998,24.8,49.34,381.2,0
192098,24.83,48.99,376.04,0
192198,24.58,49.71,372.56,0
192298,24.49,49.52,358.08,0
192398,24.72,49.71,333.68,0
192498,24.55,49.77,341.63,0
192598,24.38,49.6,344.03,0
192698,24.62,49.48,332.63,0
192798,24.48,49.94,325.25,0
192898,24.51,49.55,299.91,0
192998,24.35,49.95,293.87,0
193098,24.63,49.96,303.25,0
193198,24.56,49.43,304.22,0
193298,24.37,50.12,283.7,0
193398,24.46,49.94,290.51,0
193498,24.21,49.6,277.87,0
193598,24.49,49.65,274.18,0
193698,24.33,50.2,276.35,0
193798,24.2,50.24,282.2,0
193898,24.36,49.54,280.95,0
193998,24.13,50.25,277.93,0
194098,24.25,49.79,256.94,0
194198,24.25,50.18,245.1,0
194298,24.2,49.91,252.01,0
194398,24.33,49.82,267.85,0
194498,23.93,50.09,241.16,0
194598,24.25,49.83,254.13,0
194698,24.25,50.06,248.24,0
194798,23.92,50.39,251.32,0
194898,23.9,50.44,237.84,0
194998,23.97,50.36,244.48,0
195098,23.99,50.33,258.52,0
195198,24.14,49.46,261.55,0
195298,23.88,49.6,256.66,0
195398,24.07,50.26,265.45,0
195498,23.95,50.26,255.8,0
195598,23.73,50.18,251.57,0
195698,23.9,49.62,267.61,0
195798,23.81,50.53,266.21,0
195898,23.72,50.63,253.64,0
195998,23.89,50.55,261.88,0
196098,23.89,49.71,275.72,0
196198,23.87,50.01,284.09,0
196298,23.81,50.46,263.36,0
196398,23.75,50.65,268.02,0
196498,23.47,50.06,272.15,0
196598,23.6,50.4,286.44,0
196698,23.44,50.24,301.23,0
196798,23.4,50.64,296.08,0
196898,23.73,49.8,311.0,0
196998,23.48,50.03,320.42,0
197098,23.51,50.47,315.99,0
197198,23.51,50.63,311.46,0
197298,23.33,50.57,322.7,0
197398,23.57,50.32,334.58,0
197498,23.32,50.05,348.54,0
197598,23.44,50.68,348.75,0
197698,23.53,50.27,357.44,0
197798,23.31,50.69,349.38,0
197898,23.4,50.33,366.58,0
197998,23.22,50.29,388.07,0
198098,23.18,51.04,369.11,0
198198,23.12,50.96,393.5,0
198298,23.06,50.25,401.39,0
198398,23.33,50.04,410.64,0
198498,23.13,50.59,414.17,0
198598,23.1,51.11,436.04,0
198698,23.21,50.15,424.89,0
198798,23.16,50.18,445.65,0
198898,23.23,50.27,456.09,0
198998,23.08,50.61,471.41,0
199098,22.94,50.5,452.45,0
199198,22.91,50.84,488.36,0
199298,22.89,51.15,472.28,0
199398,23.0,50.69,490.07,0
199498,22.94,50.88,504.74,0
199598,22.95,50.72,499.68,0
199698,23.18,51.06,517.12,0
199798,23.05,51.12,525.0,0
199898,23.13,50.55,528.45,0
199998,22.8,50.45,547.16,0
200098,23.09,50.59,560.66,0
200198,22.99,50.35,561.32,0
200298,22.77,50.41,584.8,0
200398,22.79,50.83,591.46,0
200498,22.93,51.0,596.19,0
200598,23.06,50.62,598.06,0
200698,22.95,50.62,608.99,0
200798,22.94,50.5,629.58,0
200898,22.94,51.24,630.3,0
200998,22.85,51.03,643.21,0
201098,22.89,21.17,652.16,1
201198,22.68,21.18,648.71,1
201298,22.74,21.2,656.59,1
201398,22.87,20.81,690.8,1
201498,22.81,21.15,690.27,1
201598,22.97,50.45,705.79,0
201698,22.76,50.59,690.17,0
201798,22.96,50.51,704.97,0
201898,22.82,51.08,723.14,0
201998,23.0,50.78,720.5,0
202098,22.69,50.44,721.82,0
202198,22.78,51.24,753.55,0
202298,22.84,50.44,759.24,0
202398,22.69,50.71,767.0,0
202498,22.78,51.16,766.49,0
202598,22.78,51.08,779.5,0
202698,22.72,51.24,760.07,0
202798,22.88,50.69,786.17,0
202898,22.83,50.4,795.97,0
202998,22.9,50.85,787.51,0
203098,22.85,50.94,804.15,0
203198,22.99,50.24,806.89,0
203298,22.76,51.15,812.16,0
203398,22.81,51.14,813.73,0
203498,22.91,51.1,808.81,0
203598,22.76,51.18,822.85,0
203698,22.82,50.82,812.36,0
203798,22.73,50.71,830.08,0
203898,22.84,50.48,833.02,0
203998,22.67,50.66,848.93,0
204098,22.88,50.75,823.48,0
204198,23.07,51.02,833.83,0
204298,22.9,50.7,834.12,0
204398,23.0,50.49,837.61,0
204498,22.84,50.5,852.56,0
204598,22.81,50.85,838.9,0
204698,23.05,50.19,856.1,0
204798,23.02,50.91,837.29,0
204898,22.79,50.54,839.72,0
204998,22.86,50.59,836.93,0
205098,22.82,50.88,851.26,0
205198,22.93,51.14,852.1,0
205298,23.1,50.56,858.07,0
205398,23.1,50.45,836.58,0
205498,23.03,50.76,857.49,0
205598,23.14,50.25,840.28,0
205698,22.92,50.67,845.39,0
205798,22.93,50.63,827.79,0
205898,22.92,50.8,839.76,0
205998,23.09,50.2,836.64,0
206098,23.28,50.68,833.31,0
206198,23.11,50.54,839.34,0
206298,23.06,50.5,825.42,0
206398,23.3,50.63,818.79,0
206498,23.03,50.37,824.09,0
206598,23.05,50.47,807.95,0
206698,23.06,50.69,799.58,0
206798,23.21,50.82,793.39,0
206898,23.22,50.33,787.36,0
206998,23.1,50.42,783.79,0
207098,23.51,50.36,801.59,0
207198,23.38,50.08,792.79,0
207298,23.45,50.63,780.17,0
207398,23.25,50.57,762.07,0
207498,23.43,50.83,775.5,0
207598,23.24,50.5,752.77,0
207698,23.5,50.66,759.44,0
207798,23.29,50.73,727.55,0
207898,23.31,50.0,733.43,0
207998,23.51,50.6,733.42,0
208098,23.56,50.24,723.55,0
208198,23.66,49.81,711.62,0
208298,23.56,50.32,702.56,0
208398,23.53,50.66,684.72,0
208498,23.63,50.53,698.59,0
208598,23.52,50.6,672.54,0
208698,23.52,50.73,670.8,0
208798,23.83,50.22,669.56,0
208898,23.9,50.29,660.38,0
208998,23.91,49.83,633.92,0
209098,23.68,50.6,621.6,0
209198,23.91,49.7,621.41,0
209298,24.0,49.6,605.23,0
209398,23.96,49.54,608.07,0
209498,23.68,50.39,604.02,0
209598,23.84,50.02,586.01,0
209698,23.87,50.12,568.12,0
209798,23.92,49.74,581.94,0
209898,23.8,49.9,560.9,0
209998,23.92,49.61,564.98,0
210098,24.15,49.89,536.88,0
210198,24.22,49.77,522.52,0
210298,24.02,50.4,512.53,0
210398,23.92,50.4,503.7,0
210498,23.94,50.17,506.84,0
210598,23.99,49.94,489.04,0
210698,24.37,50.22,490.19,0
210798,24.15,49.91,473.85,0
210898,24.24,49.45,456.97,0
210998,24.38,50.14,460.17,0
211098,24.47,49.72,1023.0,1
211198,24.42,49.9,1023.0,1
211298,24.45,49.44,1023.0,1
211398,24.15,49.82,1023.0,1
211498,24.4,49.53,1023.0,1
211598,24.39,49.91,420.12,0
211698,24.45,49.94,397.05,0
211798,24.27,49.69,380.86,0
211898,24.43,50.07,393.02,0
211998,24.4,50.03,361.43,0
212098,24.36,49.38,359.97,0
212198,24.56,49.97,357.63,0
212298,24.49,50.02,355.42,0
212398,24.47,49.57,332.28,0
212498,24.48,49.77,328.41,0
212598,24.45,49.75,324.46,0
212698,24.62,49.96,332.47,0
212798,24.7,49.04,321.23,0
212898,24.69,49.83,313.09,0
212998,24.52,49.42,297.7,0
213098,24.68,49.55,293.46,0
213198,24.73,49.31,290.41,0
213298,24.59,49.37,292.29,0
213398,24.85,48.93,278.7,0
213498,24.62,49.32,279.46,0
213598,24.95,49.12,289.37,0
213698,24.9,49.68,269.45,0
213798,24.88,49.05,262.99,0
213898,24.82,48.98,261.83,0
213998,24.78,49.37,265.4,0
214098,24.93,49.53,263.45,0
214198,25.11,49.26,257.3,0
214298,25.13,49.11,270.16,0
214398,25.0,48.9,266.91,0
214498,24.97,49.75,252.09,0
214598,24.93,49.0,260.1,0
214698,25.01,48.83,259.32,0
214798,24.98,49.09,251.25,0
214898,25.01,49.02,255.43,0
214998,25.09,49.25,257.26,0
215098,25.22,48.83,245.25,0
215198,25.11,49.03,255.61,0
215298,24.88,49.02,252.85,0
215398,25.26,49.32,264.7,0
215498,25.22,48.84,255.74,0
215598,25.09,49.6,269.32,0
215698,25.22,48.94,247.37,0
215798,25.12,48.89,259.41,0
215898,25.29,49.25,253.62,0
215998,25.13,48.84,260.17,0
216098,25.24,48.8,273.67,0
216198,24.99,49.41,273.72,0
216298,25.18,49.58,284.92,0
216398,25.22,49.15,278.85,0
216498,25.25,49.55,268.77,0
216598,25.2,49.53,289.25,0
216698,25.11,49.42,294.8,0
216798,25.32,48.67,304.24,0
216898,25.36,49.09,300.25,0
216998,25.38,49.41,304.92,0
217098,25.35,49.4,308.01,0
217198,25.04,49.58,316.39,0
217298,25.38,48.88,320.81,0
217398,25.36,49.25,324.5,0
217498,25.15,49.24,339.96,0
217598,25.2,49.35,355.34,0
217698,25.03,49.28,346.41,0
217798,25.06,49.36,349.38,0
217898,25.01,49.55,365.88,0
217998,25.2,48.75,384.4,0
218098,25.34,48.83,374.43,0
218198,25.12,49.25,388.13,0
218298,25.14,49.24,396.21,0
218398,25.26,49.26,399.43,0
218498,25.16,48.97,405.69,0
218598,25.08,49.55,407.14,0
218698,25.2,48.75,416.52,0
218798,25.17,49.12,453.77,0
218898,25.02,49.27,438.85,0
218998,25.12,49.41,454.23,0
219098,25.11,49.42,460.59,0
219198,25.06,49.46,488.08,0
219298,25.05,49.51,496.29,0
219398,25.05,49.0,503.08,0
219498,25.27,48.75,509.97,0
219598,25.09,49.44,502.44,0
219698,24.95,48.9,524.65,0
219798,24.92,49.85,533.71,0
219898,25.18,48.93,547.28,0
219998,25.07,49.47,563.51,0
220098,24.93,49.82,573.48,0
220198,25.0,48.86,575.77,0
220298,24.88,49.01,591.25,0
220398,25.17,48.7,592.51,0
220498,24.96,49.75,609.71,0
220598,24.94,49.73,613.78,0
220698,24.89,49.85,628.92,0
220798,25.12,48.72,629.55,0
220898,24.95,49.41,632.45,0
220998,24.74,49.11,635.89,0
221098,33.03,49.07,651.27,1
221198,32.74,49.23,672.73,1
221298,32.91,49.46,655.23,1
221398,32.68,49.26,677.42,1
221498,32.73,49.93,673.29,1
221598,24.87,49.58,701.79,0
221698,24.8,49.13,688.97,0
221798,24.67,49.94,713.75,0
221898,24.89,49.58,718.14,0
221998,24.62,50.06,722.62,0
222098,24.81,49.37,726.84,0
222198,24.54,49.25,746.83,0
222298,24.61,49.13,739.63,0
222398,24.61,49.77,763.96,0
222498,24.41,49.35,768.45,0
222598,24.42,49.63,777.45,0
222698,24.71,49.3,772.39,0
222798,24.65,49.79,787.95,0
222898,24.5,49.28,777.59,0
222998,24.29,49.85,785.65,0
223098,24.38,49.79,804.2,0
223198,24.34,49.43,800.25,0
223298,24.36,49.44,818.08,0
223398,24.36,49.51,827.64,0
223498,24.26,49.4,806.03,0
223598,24.34,49.27,818.82,0
223698,24.29,49.41,831.99,0
223798,24.35,49.78,843.34,0
223898,24.43,49.2,843.58,0
223998,24.11,49.84,847.26,0
224098,24.33,49.6,827.66,0
224198,24.3,49.52,837.08,0
224298,24.3,49.83,849.65,0
224398,24.2,49.96,837.92,0
224498,23.97,49.89,847.71,0
224598,24.0,50.5,843.17,0
224698,23.96,49.92,859.51,0
224798,23.87,49.76,837.2,0
224898,24.05,49.89,842.25,0
224998,23.97,50.27,842.04,0
225098,23.93,50.3,836.7,0
225198,23.94,50.31,843.42,0
225298,24.06,49.67,834.58,0
225398,23.98,49.53,833.8,0
225498,23.92,50.12,858.66,0
225598,23.81,49.63,857.86,0
225698,23.85,50.37,853.32,0
225798,23.97,49.57,835.13,0
225898,23.89,50.5,836.51,0
225998,23.7,50.48,843.51,0
226098,23.56,50.63,843.85,0
226198,23.61,49.83,822.35,0
226298,23.58,50.01,829.15,0
226398,23.79,50.34,814.82,0
226498,23.7,50.06,820.48,0
226598,23.79,50.11,799.42,0
226698,23.65,50.69,796.59,0
226798,23.48,50.7,812.34,0
226898,23.46,50.77,784.62,0
226998,23.68,49.77,792.32,0
227098,23.6,50.52,787.06,0
227198,23.64,50.26,789.09,0
227298,23.63,49.94,769.78,0
227398,23.29,50.74,780.01,0
227498,23.35,50.01,770.19,0
227598,23.47,50.77,760.48,0
227698,23.21,50.18,739.41,0
227798,23.38,50.39,755.49,0
227898,23.41,49.99,730.42,0
227998,23.35,50.54,730.31,0
228098,23.27,50.93,729.01,0
228198,23.25,50.69,704.12,0
228298,23.09,50.3,702.17,0
228398,23.12,51.08,707.66,0
228498,23.36,50.8,690.84,0
228598,23.3,50.3,690.26,0
228698,23.34,50.7,673.71,0
228798,22.95,50.85,665.37,0
228898,23.0,50.42,652.25,0
228998,23.3,50.47,632.69,0
229098,23.18,50.22,635.89,0
229198,22.96,50.9,625.07,0
229298,22.88,50.43,610.29,0
229398,22.99,50.53,609.27,0
229498,22.98,50.99,610.28,0
229598,23.11,51.05,576.41,0
229698,22.96,50.91,578.47,0
229798,23.02,50.58,576.48,0
229898,22.9,50.89,573.9,0
229998,23.04,50.7,556.12,0
230098,23.03,50.83,540.82,0
230198,23.06,51.09,523.78,0
230298,23.01,50.79,528.62,0
230398,23.08,50.49,515.85,0
230498,22.99,50.22,517.15,0
230598,22.73,50.75,482.25,0
230698,23.05,50.23,485.4,0
230798,22.98,50.7,463.79,0
230898,22.95,51.19,455.0,0
230998,23.04,50.98,469.56,0
231098,23.05,20.37,458.1,1
231198,22.9,20.61,427.78,1
231298,22.98,20.95,432.85,1
231398,22.87,20.71,435.63,1
231498,22.99,21.13,418.35,1
231598,22.7,50.64,418.29,0
231698,22.69,51.05,389.04,0
231798,22.7,51.37,399.42,0
231898,22.9,51.23,377.9,0
231998,22.85,50.82,384.67,0
232098,22.7,50.87,378.79,0
232198,22.67,51.18,353.34,0
232298,22.65,50.87,339.72,0
232398,22.7,51.26,352.76,0
232498,22.72,50.58,323.53,0
232598,22.69,51.3,337.91,0
232698,22.67,50.97,310.65,0
232798,22.99,50.24,327.65,0
232898,22.63,51.27,300.8,0
232998,22.81,50.83,314.94,0
233098,22.88,51.12,315.65,0
233198,22.81,51.01,299.02,0
233298,22.97,50.56,304.05,0
233398,22.89,50.32,287.59,0
233498,22.95,50.34,275.31,0
233598,22.81,51.13,266.96,0
233698,22.81,50.61,266.14,0
233798,23.04,50.99,272.22,0
233898,22.89,51.05,277.14,0
233998,22.92,50.58,262.12,0
234098,22.97,50.86,272.29,0
234198,22.69,51.05,259.44,0
234298,22.72,51.04,249.43,0
234398,22.76,50.44,245.77,0
234498,22.73,51.23,247.26,0
234598,22.89,51.03,239.56,0
234698,22.84,50.71,239.79,0
234798,23.03,50.27,258.36,0
234898,22.8,51.14,246.33,0
234998,23.15,50.35,241.81,0
235098,22.96,50.55,261.92,0
235198,22.93,50.33,250.5,0
235298,23.02,50.32,246.84,0
235398,23.1,50.28,266.92,0
235498,23.12,50.18,245.32,0
235598,22.96,51.07,258.37,0
235698,23.09,50.89,254.9,0
235798,22.99,50.23,271.4,0
235898,23.18,50.31,269.02,0
235998,23.0,50.37,265.86,0
236098,23.11,50.82,279.53,0
236198,23.26,50.35,276.77,0
236298,23.19,50.18,271.2,0
236398,23.37,50.81,286.68,0
236498,23.33,50.25,278.19,0
236598,23.37,50.69,272.09,0
236698,23.19,50.2,291.64,0
236798,23.34,50.42,283.91,0
236898,23.26,50.72,292.25,0
236998,23.12,50.71,320.74,0
237098,23.45,50.02,304.16,0
237198,23.2,50.74,330.88,0
237298,23.19,50.65,334.53,0
237398,23.34,50.45,322.13,0
237498,23.26,50.39,350.21,0
237598,23.25,50.86,342.63,0
237698,23.45,50.6,337.1,0
237798,23.46,50.08,354.35,0
237898,23.49,50.07,365.21,0
237998,23.33,50.95,376.99,0
238098,23.4,50.68,373.93,0
238198,23.62,50.58,385.2,0
238298,23.45,49.99,384.02,0
238398,23.47,50.36,414.71,0
238498,23.52,50.13,419.8,0
238598,23.82,49.93,422.69,0
238698,23.79,50.03,424.01,0
238798,23.5,50.01,433.63,0
238898,23.8,50.01,447.4,0
238998,23.6,49.93,457.45,0
239098,23.88,50.41,453.59,0
239198,23.79,49.67,480.79,0
239298,23.63,50.22,472.86,0
239398,23.78,50.21,490.2,0
239498,23.78,49.92,511.0,0
239598,23.94,50.12,523.93,0
239698,23.83,49.99,528.87,0
239798,24.05,49.78,528.16,0
239898,23.88,50.44,546.32,0
239998,24.1,50.01,542.21,0
240098,23.93,50.48,566.29,0
240198,24.16,50.01,577.2,0
240298,24.11,50.05,570.41,0
240398,23.91,49.88,585.04,0
240498,24.3,49.59,583.45,0
240598,24.11,49.59,617.63,0
240698,24.16,50.04,604.3,0
240798,24.26,49.36,609.68,0
240898,24.35,49.31,619.4,0
240998,24.17,49.74,636.53,0
241098,24.32,49.97,1023.0,1
241198,24.35,49.54,1023.0,1
241298,24.37,49.41,1023.0,1
241398,24.49,49.68,1023.0,1
241498,24.51,49.66,1023.0,1
241598,24.25,49.54,684.07,0
241698,24.42,50.01,700.3,0
241798,24.3,50.1,706.29,0
241898,24.44,49.41,716.03,0
241998,24.68,49.52,712.23,0
242098,24.38,49.43,734.34,0
242198,24.45,49.9,743.45,0
242298,24.65,49.35,754.04,0
242398,24.44,49.85,751.35,0
242498,24.75,49.07,751.03,0
242598,24.6,49.52,756.36,0
242698,24.73,49.56,782.01,0
242798,24.55,49.61,771.86,0
242898,24.55,49.81,795.89,0
242998,24.62,49.75,789.72,0
243098,24.85,49.06,800.24,0
243198,24.7,49.14,817.1,0
243298,24.84,49.56,815.16,0
243398,24.68,49.48,805.49,0
243498,24.71,49.72,827.17,0
243598,25.0,49.58,812.14,0
243698,24.96,49.63,815.18,0
243798,24.72,49.71,813.86,0
243898,25.02,48.91,817.34,0
243998,24.71,49.17,834.73,0
244098,24.75,49.02,824.38,0
244198,24.81,49.92,845.06,0
244298,24.85,49.64,856.65,0
244398,24.84,49.09,855.96,0
244498,25.13,49.46,851.44,0
244598,25.11,49.13,845.08,0
244698,24.88,49.8,851.48,0
244798,25.16,49.67,834.71,0
244898,25.1,49.37,855.03,0
244998,25.1,49.5,843.84,0
245098,25.14,49.3,852.85,0
245198,25.25,48.82,849.67,0
245298,25.11,49.08,835.98,0
245398,25.28,48.7,846.87,0
245498,25.06,48.78,835.67,0
245598,25.16,49.13,854.35,0
245698,24.96,49.37,838.86,0
245798,25.19,49.32,848.35,0
245898,25.23,49.07,828.51,0
245998,25.19,49.49,826.96,0
246098,25.19,49.31,839.69,0
246198,25.32,49.52,826.97,0
246298,25.17,49.29,825.99,0
246398,25.15,49.63,819.63,0
246498,25.0,49.02,811.34,0
246598,25.31,48.97,811.27,0
246698,25.31,49.16,804.59,0
246798,25.04,48.83,794.22,0
246898,25.11,48.75,787.78,0
